"gene"	"ann"	"ara"	"max"	"tmax"	"tmin"	"pos"	"per"	"reanno"	"par"	"fix"
"yiaJ"	"promoter"	"p6"	0.0677966101695	41500	2500	3672990	13	"IR2947"	2	0
"yiaK"	"missense"	"p6"	0.165048543689	25000	8500	3673945	11	"yiaK"	3	0
"yiaL"	"missense"	"p6"	0.0847457627119	10500	10000	3674559	7	"yiaL"	2	0
"yiaM"	"promoter"	"p6"	0.109090909091	19500	17500	3674750	10	"IR2949"	3	1
"yiaM"	"promoter"	"p6"	0.0845070422535	33000	25500	3674753	10	"IR2949"	3	1
"yiaM"	"promoter"	"p6"	1	13500	9500	3674779	81	"IR2949"	3	1
"yiaN"	"missense"	"p6"	0.0540540540541	20000	11000	3675487	23	"yiaN"	4	1
"yiaN"	"missense"	"p6"	0.234042553191	5000	500	3675806	39	"yiaN"	4	1
"yiaN"	"missense"	"p6"	0.642857142857	9000	5000	3675865	24	"yiaN"	4	1
"yiaN"	"missense"	"p6"	0.0777777777778	33500	8000	3676480	13	"yiaN"	4	1
"yiaN"	"missense"	"p6"	0.956834532374	49500	5000	3676520	44	"yiaN"	4	1
"yiaO"	"missense"	"p6"	0.0531914893617	45500	31000	3676579	12	"yiaO"	5	1
"yiaO"	"missense"	"p6"	0.946564885496	49500	30500	3676652	23	"yiaO"	5	1
"yiaO"	"missense"	"p6"	0.0816326530612	30500	28500	3676776	12	"yiaO"	5	1
"lyxK"	"missense"	"p6"	0.0806451612903	41500	13500	3677550	25	"lyxK"	5	1
"lyxK"	"missense"	"p6"	0.0869565217391	22000	12000	3677556	28	"lyxK"	5	1
"lyxK"	"missense"	"p6"	0.0588235294118	10500	10000	3677838	8	"lyxK"	5	1
"lyxK"	"nonsense"	"p6"	0.0769230769231	21500	10500	3677878	6	"lyxK"	5	1
"lyxK"	"missense"	"p6"	0.181818181818	15500	500	3678047	37	"lyxK"	5	1
"lyxK"	"missense"	"p6"	0.0606060606061	20500	9500	3678100	28	"lyxK"	5	1
"lyxK"	"missense"	"p6"	0.0588235294118	44500	5500	3678200	21	"lyxK"	5	1
"lyxK"	"missense"	"p6"	0.516129032258	20500	1000	3678378	10	"lyxK"	5	1
"sgbU"	"missense"	"p6"	0.030303030303	20000	18500	3679849	5	"sgbU"	2	0
"sgbU"	"missense"	"p6"	0.0932203389831	32500	24000	3680475	31	"sgbU"	2	0
"yiaT"	"missense"	"p6"	0.0666666666667	31000	16000	3681351	8	"ECB_03436"	4	1
"yiaT"	"missense"	"p6"	0.533333333333	46000	1000	3681459	16	"ECB_03436"	4	1
"yiaT"	"missense"	"p6"	1	18500	16500	3681507	68	"ECB_03436"	4	1
"yiaT"	"missense"	"p6"	0.577777777778	43500	3500	3681948	10	"ECB_03436"	4	1
"yiaT"	"missense"	"p6"	0.0714285714286	30500	19500	3681966	8	"ECB_03436"	4	1
"intergenic"	"intergenic"	"p6"	0.0285714285714	4000	500	3682411	10	"ECB_03437"	4	0
"intergenic"	"intergenic"	"p6"	0.0952380952381	21000	1000	3682569	17	"ECB_03437"	4	0
"intergenic"	"intergenic"	"p6"	0.0540540540541	22500	1000	3683252	34	"ECB_03437"	4	0
"intergenic"	"intergenic"	"p6"	0.521739130435	43500	1000	3683331	8	"ECB_03437"	4	0
"intergenic"	"intergenic"	"p6"	0.05	34000	22500	3683386	11	"ECB_03437"	4	0
"intergenic"	"intergenic"	"p6"	0.0606060606061	24000	14000	3683451	12	"ECB_03437"	4	0
"intergenic"	"intergenic"	"p6"	0.2	19000	8000	3683593	21	"ECB_03437"	4	0
"intergenic"	"intergenic"	"p6"	0.0921052631579	24000	19500	3683664	14	"ECB_03437"	4	0
"intergenic"	"intergenic"	"p6"	0.9	50000	19500	3683730	37	"ECB_03438"	7	3
"intergenic"	"intergenic"	"p6"	0.0285714285714	21500	6000	3684280	4	"ECB_03438"	7	3
"intergenic"	"intergenic"	"p6"	0.5	19000	6000	3684313	13	"ECB_03438"	7	3
"intergenic"	"intergenic"	"p6"	0.142857142857	28000	25000	3684666	19	"ECB_03438"	7	3
"intergenic"	"intergenic"	"p6"	0.988888888889	33500	21500	3684770	51	"ECB_03438"	7	3
"intergenic"	"intergenic"	"p6"	0.277372262774	16000	3000	3685076	23	"ECB_03438"	7	3
"intergenic"	"intergenic"	"p6"	0.0645161290323	23500	9000	3685114	14	"ECB_03438"	7	3
"intergenic"	"intergenic"	"p6"	0.710144927536	45500	1000	3686166	21	"yiaT"	6	0
"intergenic"	"intergenic"	"p6"	0.0555555555556	20000	12000	3686208	30	"yiaT"	6	0
"yiaU"	"missense"	"p6"	0.701492537313	41500	14500	3686779	34	"yiaU"	4	2
"yiaU"	"missense"	"p6"	0.147540983607	15500	500	3686893	34	"yiaU"	4	2
"yiaU"	"missense"	"p6"	0.5	43500	14500	3686911	11	"yiaU"	4	2
"yiaU"	"missense"	"p6"	0.111111111111	19000	1000	3687312	16	"yiaU"	4	2
"yiaV"	"missense"	"p6"	0.0606060606061	22000	500	3687696	50	"yiaV"	4	2
"yiaV"	"missense"	"p6"	0.0655737704918	30500	1500	3687697	42	"yiaV"	4	2
"yiaV"	"missense"	"p6"	0.0645161290323	30500	1000	3687711	53	"yiaV"	4	2
"yiaV"	"missense"	"p6"	0.0387096774194	48000	15000	3687713	51	"yiaV"	4	2
"yiaV"	"missense"	"p6"	0.0824742268041	40500	1000	3687715	58	"yiaV"	4	2
"yiaV"	"missense"	"p6"	1	18500	4500	3687764	92	"yiaV"	4	2
"yiaV"	"nonsense"	"p6"	0.0752688172043	14500	14000	3687858	15	"yiaV"	4	2
"yiaV"	"missense"	"p6"	0.5	42500	19500	3688248	14	"yiaV"	4	2
"yiaV"	"missense"	"p6"	0.188811188811	10500	9500	3688645	10	"yiaV"	4	2
"yiaW"	"missense"	"p6"	0.0666666666667	22000	4000	3688802	17	"yiaW"	2	0
"yiaW"	"missense"	"p6"	0.911917098446	42500	12000	3688820	27	"yiaW"	2	0
"yiaW"	"missense"	"p6"	0.536458333333	43500	20000	3688929	7	"yiaW"	2	0
"yiaW"	"promoter"	"p6"	0.09375	18500	2000	3689167	11	"IR2959"	2	0
"aldB"	"missense"	"p6"	0.951219512195	45000	2500	3690351	28	"aldB"	4	0
"aldB"	"missense"	"p6"	0.205673758865	42500	10500	3690361	17	"aldB"	4	0
"aldB"	"missense"	"p6"	0.075	23000	22500	3690546	8	"aldB"	4	0
"aldB"	"missense"	"p6"	0.0652173913043	34000	23500	3690706	15	"aldB"	4	0
"aldB"	"promoter"	"p6"	1	21500	6500	3691260	69	"IR2961"	3	2
"yiaY"	"missense"	"p6"	0.471074380165	43500	20500	3691808	14	"yiaY"	4	1
"yiaY"	"missense"	"p6"	0.984848484848	45500	18500	3691878	42	"yiaY"	4	1
"yiaY"	"missense"	"p6"	0.0818181818182	49500	4000	3692034	15	"yiaY"	4	1
"yiaY"	"missense"	"p6"	0.0714285714286	47000	21000	3692121	10	"yiaY"	4	1
"yiaY"	"nonsense"	"p6"	1	45500	17000	3692273	40	"yiaY"	4	1
"yiaY"	"missense"	"p6"	0.211764705882	16000	16000	3692363	8	"yiaY"	4	1
"intergenic"	"intergenic"	"p6"	0.191489361702	49000	13500	3692634	7	"IR2962"	2	0
"intergenic"	"intergenic"	"p6"	0.2	33000	32500	3692678	9	"IR2962"	2	0
"selB"	"missense"	"p6"	0.228571428571	32000	7500	3693276	26	"selB"	5	4
"selB"	"missense"	"p6"	1	14000	8500	3693579	84	"selB"	5	4
"selB"	"missense"	"p6"	0.0526315789474	47000	10000	3693632	15	"selB"	5	4
"selA"	"missense"	"p6"	0.051724137931	46000	21000	3695794	28	"selA"	5	0
"selA"	"missense"	"p6"	0.666666666667	12000	12000	3695828	23	"selA"	5	0
"yibF"	"nonsense"	"p6"	1	18500	14000	3696107	73	"yibF"	2	1
"yibF"	"missense"	"p6"	0.9375	49500	18500	3696230	29	"yibF"	2	1
"yibF"	"promoter"	"p6"	0.127906976744	30000	3500	3696708	28	"IR2964"	2	1
"rhsA"	"missense"	"p6"	0.0526315789474	41500	18500	3696989	18	"rhsA"	9	6
"rhsA"	"missense"	"p6"	0.511111111111	41500	25500	3697093	27	"rhsA"	9	6
"rhsA"	"missense"	"p6"	1	13000	11000	3697105	79	"rhsA"	9	6
"rhsA"	"missense"	"p6"	0.125	21500	1000	3697109	11	"rhsA"	9	6
"rhsA"	"missense"	"p6"	0.148936170213	34000	21500	3698329	38	"rhsA"	9	6
"rhsA"	"missense"	"p6"	0.159090909091	34000	8500	3698331	41	"rhsA"	9	6
"rhsA"	"missense"	"p6"	1	17000	11500	3699242	78	"rhsA"	9	6
"rhsA"	"missense"	"p6"	0.19298245614	36000	10500	3699376	14	"rhsA"	9	6
"rhsA"	"missense"	"p6"	0.0666666666667	21500	3000	3699446	18	"rhsA"	9	6
"rhsA"	"missense"	"p6"	0.0526315789474	37000	5500	3699473	9	"rhsA"	9	6
"rhsA"	"missense"	"p6"	0.687022900763	43500	1500	3699827	35	"rhsA"	9	6
"rhsA"	"missense"	"p6"	0.125	21000	21000	3699929	15	"rhsA"	9	6
"rhsA"	"missense"	"p6"	0.0769230769231	46000	1000	3699943	15	"rhsA"	9	6
"rhsA"	"missense"	"p6"	0.8125	43500	11500	3699977	24	"rhsA"	9	6
"rhsA"	"missense"	"p6"	0.585492227979	43500	15500	3700597	12	"rhsA"	9	6
"rhsA"	"missense"	"p6"	0.675675675676	45500	22500	3700757	16	"rhsA"	9	6
"rhsA"	"missense"	"p6"	0.507042253521	35500	9500	3700915	19	"rhsA"	9	6
"yibA"	"missense"	"p6"	1	15000	8000	3701293	85	"yibA#2"	3	1
"yibA"	"missense"	"p6"	1	27500	23000	3701454	55	"yibA#2"	3	1
"yibA"	"missense"	"p6"	0.00714285714286	35000	35000	3701457	2	"yibA#2"	3	1
"yibA"	"missense"	"p6"	0.751773049645	42500	27500	3701636	9	"yibA#2"	3	1
"yibA"	"missense"	"p6"	0.220338983051	10000	1000	3701695	9	"yibA#2"	3	1
"yibA"	"missense"	"p6"	0.00952380952381	39500	31500	3701855	3	"yibA#2"	3	1
"yibA"	"missense"	"p6"	0.16265060241	9500	8500	3701863	26	"yibA#2"	3	1
"yibJ"	"promoter"	"p6"	0.0230769230769	49000	1000	3701880	12	"IR2966"	3	1
"yibJ"	"missense"	"p6"	0.0645161290323	22000	1000	3701961	42	"IR2966"	3	1
"yibJ"	"missense"	"p6"	0.553956834532	43500	12000	3702153	21	"IR2966"	3	1
"yibJ"	"frameshift"	"p6"	0.15306122449	4000	500	3702451	36	"ECB_03450"	5	1
"yibJ"	"sv"	"p6"	0.106666666667	26000	25500	3702789	5	"ECB_03450"	5	1
"yibJ"	"missense"	"p6"	0.0817610062893	16500	13500	3702850	11	"ECB_03450"	5	1
"yibG"	"missense"	"p6"	1	18500	2000	3702875	93	"yibG"	2	1
"intergenic"	"intergenic"	"p6"	0.186813186813	16500	12500	3703486	17	"IR2968"	3	1
"intergenic"	"intergenic"	"p6"	0.063829787234	28000	1000	3703616	30	"IR2968"	3	1
"intergenic"	"intergenic"	"p6"	0.093137254902	36000	2500	3703792	16	"IR2968"	3	1
"intergenic"	"intergenic"	"p6"	0.0974576271186	42000	5000	3703948	19	"IR2968"	3	1
"intergenic"	"intergenic"	"p6"	1	16500	1500	3704031	93	"IR2968"	3	1
"intergenic"	"intergenic"	"p6"	0.271428571429	19500	17000	3704068	12	"ESCRE3689"	3	0
"intergenic"	"intergenic"	"p6"	0.0669642857143	9000	7000	3704114	15	"ESCRE3689"	3	0
"intergenic"	"intergenic"	"p6"	0.0555555555556	37000	32000	3704273	16	"ESCRE3689"	3	0
"intergenic"	"intergenic"	"p6"	0.259493670886	14000	13000	3704661	7	"IR2969"	5	2
"intergenic"	"intergenic"	"p6"	0.417721518987	24000	1000	3704685	15	"IR2969"	5	2
"intergenic"	"intergenic"	"p6"	0.0125	50000	11000	3704829	9	"IR2969"	5	2
"yibH"	"missense"	"p6"	0.898648648649	42500	18500	3705309	38	"yibH"	5	2
"yibH"	"missense"	"p6"	0.0606060606061	28000	24500	3705498	15	"yibH"	5	2
"yibH"	"missense"	"p6"	0.51724137931	21000	15500	3705640	18	"yibH"	5	2
"yibH"	"missense"	"p6"	1	46000	19000	3705882	46	"yibH"	5	2
"yibH"	"missense"	"p6"	1	18500	7000	3706052	85	"yibH"	5	2
"yibI"	"missense"	"p6"	0.0227272727273	21500	1000	3706370	6	"yibI"	3	0
"yibI"	"promoter"	"p6"	0.101123595506	11000	10500	3706488	14	"IR2971"	4	0
"intergenic"	"intergenic"	"p6"	0.126436781609	27000	25500	3706675	11	"IR2971"	4	0
"intergenic"	"intergenic"	"p6"	0.0192307692308	16500	6000	3706752	8	"IR2971"	4	0
"intergenic"	"intergenic"	"p6"	0.598639455782	9000	3500	3706830	24	"IR2971"	4	0
"mtlA"	"missense"	"p6"	0.285714285714	24000	23000	3707054	10	"mtlA"	6	0
"mtlA"	"missense"	"p6"	0.550724637681	36000	1000	3707277	28	"mtlA"	6	0
"mtlA"	"missense"	"p6"	0.08	22000	8500	3707461	12	"mtlA"	6	0
"mtlA"	"missense"	"p6"	0.063829787234	16500	15500	3707473	9	"mtlA"	6	0
"mtlA"	"missense"	"p6"	0.892086330935	42500	18500	3707886	17	"mtlA"	6	0
"mtlA"	"missense"	"p6"	0.265060240964	35500	35000	3708179	8	"mtlA"	6	0
"mtlA"	"missense"	"p6"	0.231884057971	11000	9000	3708324	14	"mtlA"	6	0
"mtlA"	"missense"	"p6"	0.0746268656716	25000	21500	3708603	13	"mtlA"	6	0
"mtlD"	"missense"	"p6"	0.186440677966	15500	500	3709562	38	"mtlD"	4	2
"yibL"	"missense"	"p6"	0.168539325843	7000	500	3710868	40	"yibT"	3	1
"intergenic"	"intergenic"	"p6"	0.113636363636	14500	14000	3711256	5	"IR2974"	2	0
"intergenic"	"intergenic"	"p6"	0.111111111111	28000	1000	3711297	13	"IR2974"	2	0
"intergenic"	"intergenic"	"p6"	0.495412844037	39500	2000	3711808	24	"IR2975"	3	0
"lldP"	"missense"	"p6"	0.940909090909	49500	6000	3712265	25	"ECB_03459"	3	1
"lldP"	"missense"	"p6"	0.95045045045	49500	2000	3712273	42	"ECB_03459"	3	1
"intergenic"	"intergenic"	"p6"	0.149425287356	23500	1000	3712998	8	"ECB_03460"	8	4
"intergenic"	"sv"	"p6"	0.657980456026	42500	42500	3713046	4	"ECB_03460"	8	4
"intergenic"	"intergenic"	"p6"	0.08	26500	14500	3713143	13	"ECB_03460"	8	4
"intergenic"	"intergenic"	"p6"	1	14500	9500	3713159	82	"ECB_03460"	8	4
"intergenic"	"intergenic"	"p6"	0.738636363636	8000	2500	3713236	28	"ECB_03460"	8	4
"intergenic"	"intergenic"	"p6"	0.08	33500	2500	3713249	25	"ECB_03460"	8	4
"intergenic"	"intergenic"	"p6"	0.0653594771242	41000	20000	3713293	36	"ECB_03460"	8	4
"intergenic"	"intergenic"	"p6"	0.0606060606061	38000	4500	3713423	22	"ECB_03460"	8	4
"intergenic"	"intergenic"	"p6"	0.0615384615385	10500	1000	3713601	15	"ECB_03460"	8	4
"intergenic"	"intergenic"	"p6"	1	22000	18000	3713620	63	"ECB_03460"	8	4
"intergenic"	"intergenic"	"p6"	0.51875	43500	5500	3713640	11	"ECB_03460"	8	4
"intergenic"	"intergenic"	"p6"	0.933823529412	42500	15500	3713671	25	"ECB_03460"	8	4
"intergenic"	"intergenic"	"p6"	0.0869565217391	21000	17000	3713977	27	"ECB_03460"	8	4
"intergenic"	"intergenic"	"p6"	0.164948453608	18500	1000	3714214	17	"ECB_03460"	8	4
"intergenic"	"intergenic"	"p6"	1	18500	13500	3714340	74	"ECB_03460"	8	4
"intergenic"	"intergenic"	"p6"	0.101851851852	38000	5500	3714407	25	"ECB_03460"	8	4
"intergenic"	"intergenic"	"p6"	0.0769230769231	19000	18500	3714506	12	"ECB_03460"	8	4
"intergenic"	"intergenic"	"p6"	0.0555555555556	18000	2500	3714593	24	"ECB_03460"	8	4
"intergenic"	"intergenic"	"p6"	1	19000	7500	3714625	86	"ECB_03460"	8	4
"intergenic"	"intergenic"	"p6"	0.981308411215	45000	6500	3714666	53	"ECB_03460"	8	4
"intergenic"	"intergenic"	"p6"	0.472222222222	35500	11000	3714702	26	"ECB_03460"	8	4
"intergenic"	"intergenic"	"p6"	0.166666666667	47000	1000	3714737	14	"ECB_03460"	8	4
"intergenic"	"intergenic"	"p6"	0.333333333333	25500	500	3714995	29	"ECB_03460"	8	4
"intergenic"	"intergenic"	"p6"	0.512820512821	39500	1000	3715059	26	"ECB_03460"	8	4
"intergenic"	"intergenic"	"p6"	0.911949685535	42500	4500	3715452	17	"ECB_03460"	8	4
"intergenic"	"intergenic"	"p6"	0.0631578947368	41500	18500	3715491	16	"ECB_03460"	8	4
"intergenic"	"intergenic"	"p6"	0.13	7000	500	3715794	35	"ECB_03460"	8	4
"intergenic"	"intergenic"	"p6"	0.984251968504	45500	18500	3716129	42	"ECB_03460"	8	4
"intergenic"	"intergenic"	"p6"	0.0141509433962	42000	23500	3716240	14	"ECB_03460"	8	4
"intergenic"	"intergenic"	"p6"	0.109375	36500	23500	3716542	18	"ECB_03460"	8	4
"intergenic"	"intergenic"	"p6"	1	19000	8000	3716568	82	"ECB_03460"	8	4
"intergenic"	"intergenic"	"p6"	0.0909090909091	10500	1000	3716577	19	"ECB_03460"	8	4
"intergenic"	"intergenic"	"p6"	0.0714285714286	28500	5000	3716593	20	"ECB_03460"	8	4
"intergenic"	"intergenic"	"p6"	0.911764705882	45000	6500	3716764	18	"ECB_03460"	8	4
"intergenic"	"intergenic"	"p6"	0.0877192982456	49500	1000	3717372	18	"ECB_03460"	8	4
"intergenic"	"intergenic"	"p6"	0.08	7000	6500	3717437	17	"ECB_03460"	8	4
"intergenic"	"intergenic"	"p6"	0.012987012987	34000	7500	3717557	15	"ECB_03460"	8	4
"intergenic"	"intergenic"	"p6"	0.474452554745	39500	18500	3717567	24	"ECB_03460"	8	4
"intergenic"	"intergenic"	"p6"	0.132596685083	42500	5500	3717704	13	"ECB_03460"	8	4
"intergenic"	"intergenic"	"p6"	0.171052631579	25000	1000	3717840	16	"ECB_03460"	8	4
"intergenic"	"intergenic"	"p6"	0.686274509804	42500	3000	3717912	10	"IR2977"	5	0
"intergenic"	"intergenic"	"p6"	0.025641025641	21000	9000	3718040	11	"IR2977"	5	0
"intergenic"	"intergenic"	"p6"	0.139303482587	42500	18500	3718049	10	"IR2977"	5	0
"intergenic"	"intergenic"	"p6"	0.981981981982	45500	20000	3718094	47	"IR2977"	5	0
"intergenic"	"intergenic"	"p6"	0.0555555555556	46000	1000	3718418	16	"lldP"	5	1
"intergenic"	"intergenic"	"p6"	0.0666666666667	1000	1000	3718494	59	"lldP"	5	1
"intergenic"	"intergenic"	"p6"	0.0769230769231	30500	1000	3718496	59	"lldP"	5	1
"intergenic"	"intergenic"	"p6"	0.0588235294118	38000	1000	3718497	50	"lldP"	5	1
"intergenic"	"intergenic"	"p6"	0.0714285714286	28000	1000	3718504	65	"lldP"	5	1
"intergenic"	"intergenic"	"p6"	0.0531914893617	11000	9000	3718662	12	"lldP"	5	1
"intergenic"	"intergenic"	"p6"	0.0888888888889	38000	25500	3718984	15	"lldP"	5	1
"intergenic"	"intergenic"	"p6"	0.078431372549	37500	19500	3719218	22	"lldP"	5	1
"intergenic"	"intergenic"	"p6"	0.05	27500	20500	3719416	27	"lldP"	5	1
"intergenic"	"intergenic"	"p6"	0.111111111111	31000	1000	3719475	29	"lldP"	5	1
"intergenic"	"intergenic"	"p6"	0.0508474576271	36500	1000	3719535	44	"lldP"	5	1
"intergenic"	"intergenic"	"p6"	0.1	21000	7000	3719630	23	"lldP"	5	1
"intergenic"	"intergenic"	"p6"	0.0508474576271	36500	1000	3719653	27	"lldP"	5	1
"intergenic"	"intergenic"	"p6"	0.104347826087	35500	18500	3719706	22	"lldP"	5	1
"intergenic"	"intergenic"	"p6"	0.44776119403	46000	1000	3719718	17	"lldP"	5	1
"lldR"	"promoter"	"p6"	0.175824175824	23500	14000	3719790	22	"lldP"	5	1
"lldD"	"missense"	"p6"	0.101449275362	11000	11000	3720818	19	"lldD"	2	0
"lldD"	"missense"	"p6"	0.0210526315789	39000	11500	3720840	6	"lldD"	2	0
"lldD"	"missense"	"p6"	0.0740740740741	20500	1000	3721440	21	"lldD"	2	0
"lldD"	"missense"	"p6"	0.244094488189	32000	14500	3721446	30	"lldD"	2	0
"yibK"	"promoter"	"p6"	0.0232558139535	40000	3000	3721917	12	"IR2978"	2	0
"cysE"	"missense"	"p6"	0.219178082192	17000	14000	3722736	12	"cysE"	5	1
"gpsA"	"missense"	"p6"	0.0869565217391	20500	9000	3723422	8	"gpsA"	3	1
"gpsA"	"missense"	"p6"	0.984126984127	45500	2000	3723529	54	"gpsA"	3	1
"gpsA"	"missense"	"p6"	0.0645161290323	20500	6500	3723691	28	"gpsA"	3	1
"gpsA"	"missense"	"p6"	0.613636363636	41500	1000	3723776	11	"gpsA"	3	1
"gpsA"	"missense"	"p6"	0.944444444444	49500	1000	3723980	18	"gpsA"	3	1
"gpsA"	"missense"	"p6"	0.836734693878	45000	3000	3724090	14	"gpsA"	3	1
"gpsA"	"missense"	"p6"	0.451612903226	13000	11500	3724202	19	"gpsA"	3	1
"gpsA"	"missense"	"p6"	1	33000	1000	3724349	53	"gpsA"	3	1
"gpsA"	"missense"	"p6"	0.157894736842	36500	9500	3724406	27	"gpsA"	3	1
"secB"	"promoter"	"p6"	0.0833333333333	33500	5500	3724950	37	"IR2981"	2	1
"yibN"	"missense"	"p6"	0.597014925373	45000	30500	3725426	14	"yibN"	3	0
"yibN"	"missense"	"p6"	0.119047619048	18000	1000	3725666	15	"yibN"	3	0
"yibO"	"missense"	"p6"	0.528301886792	46000	3500	3726207	22	"gpmI"	3	1
"yibO"	"missense"	"p6"	0.111111111111	39000	17500	3727451	15	"gpmI"	3	1
"yibO"	"missense"	"p6"	0.015625	43000	10500	3727541	11	"gpmI"	3	1
"yibO"	"missense"	"p6"	1	22000	20500	3727557	60	"gpmI"	3	1
"yibP"	"missense"	"p6"	0.05	20500	10000	3727821	11	"envC"	5	1
"yibP"	"missense"	"p6"	0.685714285714	41000	30000	3728266	24	"envC"	5	1
"yibQ"	"frameshift"	"p6"	0.157142857143	15500	500	3729136	39	"yibQ"	4	1
"yibQ"	"missense"	"p6"	0.953271028037	49500	6500	3729312	26	"yibQ"	4	1
"yibD"	"missense"	"p6"	0.42735042735	17000	1000	3730336	15	"yibD"	3	0
"yibD"	"missense"	"p6"	0.423076923077	24000	1000	3730843	15	"yibD"	3	0
"tdh"	"missense"	"p6"	0.175675675676	17500	500	3731370	44	"tdh"	3	1
"tdh"	"missense"	"p6"	1	19500	9500	3731453	81	"tdh"	3	1
"tdh"	"missense"	"p6"	0.0677966101695	11000	1000	3731712	20	"tdh"	3	1
"tdh"	"missense"	"p6"	0.0560747663551	31500	22500	3732022	14	"tdh"	3	1
"kbl"	"missense"	"p6"	0.0588235294118	22000	7500	3732740	16	"kbl"	4	0
"kbl"	"missense"	"p6"	0.0857142857143	46000	8000	3733046	26	"kbl"	4	0
"kbl"	"missense"	"p6"	0.0896551724138	38500	19500	3733177	20	"kbl"	4	0
"gumD"	"missense"	"p6"	0.153846153846	11500	1000	3733595	13	"waaD"	2	0
"gumD"	"missense"	"p6"	0.918128654971	49500	6500	3733625	39	"waaD"	2	0
"gumD"	"missense"	"p6"	0.120689655172	30500	17500	3733739	18	"waaD"	2	0
"gumD"	"missense"	"p6"	0.0561797752809	8500	4000	3734316	23	"waaD"	2	0
"waaF"	"missense"	"p6"	0.990291262136	45000	29500	3734526	32	"waaF"	4	2
"waaF"	"missense"	"p6"	0.144736842105	11000	10000	3734757	20	"waaF"	4	2
"waaF"	"missense"	"p6"	0.663043478261	41000	6500	3735139	25	"waaF"	4	2
"waaF"	"missense"	"p6"	0.927710843373	45000	6500	3735178	24	"waaF"	4	2
"waaC"	"missense"	"p6"	0.0571428571429	20500	500	3735526	22	"waaC"	3	1
"waaC"	"missense"	"p6"	0.128440366972	15000	14000	3735996	8	"waaC"	3	1
"waaL"	"missense"	"p6"	0.111111111111	30500	1000	3736741	20	"waaL"	4	0
"waaL"	"nonsense"	"p6"	0.0634920634921	50000	9500	3737222	7	"waaL"	4	0
"waaL"	"nonsense"	"p6"	0.195402298851	42500	30500	3737351	8	"waaL"	4	0
"waaL"	"missense"	"p6"	0.153846153846	40000	500	3737789	16	"waaL"	4	0
"waaV"	"missense"	"p6"	1	15000	7500	3737959	86	"waaV"	4	1
"waaV"	"missense"	"p6"	0.963917525773	49500	24500	3737962	24	"waaV"	4	1
"waaV"	"missense"	"p6"	1	18500	8000	3737990	85	"waaV"	4	1
"waaV"	"missense"	"p6"	0.918552036199	49500	23500	3738153	28	"waaV"	4	1
"waaV"	"missense"	"p6"	0.129032258065	38000	500	3738426	17	"waaV"	4	1
"waaV"	"missense"	"p6"	0.623036649215	45000	30000	3738682	9	"waaV"	4	1
"waaV"	"missense"	"p6"	0.0699300699301	34500	3000	3738744	10	"waaV"	4	1
"waaV"	"missense"	"p6"	0.0634920634921	46000	46000	3738843	4	"waaV"	4	1
"waaW"	"missense"	"p6"	0.0102040816327	31000	31000	3739149	4	"waaW"	2	1
"waaW"	"nonsense"	"p6"	1	18500	6500	3739210	88	"waaW"	2	1
"waaW"	"missense"	"p6"	0.19387755102	16500	16500	3739226	4	"waaW"	2	1
"waaW"	"missense"	"p6"	0.990291262136	45500	9500	3739284	41	"waaW"	2	1
"waaW"	"missense"	"p6"	1	18500	4000	3739346	89	"waaW"	2	1
"waaW"	"missense"	"p6"	0.00724637681159	31500	18500	3739440	3	"waaW"	2	1
"waaW"	"missense"	"p6"	0.956284153005	49500	25500	3739600	36	"waaW"	2	1
"waaW"	"missense"	"p6"	0.0172413793103	30500	10000	3739691	7	"waaW"	2	1
"waaY"	"missense"	"p6"	0.13829787234	30500	21500	3740186	14	"waaY"	4	0
"waaY"	"missense"	"p6"	0.926315789474	45500	35000	3740263	14	"waaY"	4	0
"waaT"	"missense"	"p6"	0.926666666667	49500	24000	3740722	21	"waaT#1"	2	1
"waaT"	"missense"	"p6"	0.1484375	27000	8500	3740895	16	"waaT#1"	2	1
"waaT"	"missense"	"p6"	1	19000	11500	3740935	77	"waaT#1"	2	1
"waaT"	"nonsense"	"p6"	0.182741116751	11500	9000	3740942	13	"waaT#1"	2	1
"waaT"	"missense"	"p6"	0.186363636364	49500	25500	3740987	10	"waaT#1"	2	1
"waaT"	"missense"	"p6"	0.972602739726	45500	1000	3742118	38	"waaT#2"	4	3
"waaT"	"missense"	"p6"	0.700729927007	12000	12000	3742210	12	"waaT#2"	4	3
"waaT"	"missense"	"p6"	0.103448275862	7000	2000	3742260	27	"waaT#2"	4	3
"waaT"	"missense"	"p6"	0.142857142857	27000	26000	3742302	11	"waaT#2"	4	3
"waaT"	"promoter"	"p6"	1	17000	12500	3742438	76	"waaT#2"	4	3
"waaT"	"promoter"	"p6"	1	19000	17000	3742456	9	"waaT#2"	4	3
"intergenic"	"intergenic"	"p6"	0.152173913043	10500	9500	3742582	12	"waaO"	3	0
"intergenic"	"intergenic"	"p6"	0.186046511628	27500	14500	3742807	41	"waaO"	3	0
"intergenic"	"intergenic"	"p6"	0.405405405405	20500	2500	3743054	22	"waaO"	3	0
"intergenic"	"intergenic"	"p6"	0.157894736842	30500	29500	3743137	9	"waaO"	3	0
"intergenic"	"intergenic"	"p6"	0.216494845361	31000	24000	3743301	9	"waaO"	3	0
"waaG"	"missense"	"p6"	0.0853658536585	31000	27000	3744655	15	"waaG"	2	0
